11.28	-0.85469682
11.3	-0.45606323
11.32	0.033011535
11.34	0.46345782
11.36	0.66018962
11.38	0.54203262
11.4	0.2516218
11.42	0.093897336
11.44	0.25812787
11.46	0.59588081
11.48	0.7451254
11.5	0.52179834
11.52	0.15003508
11.54	0.032729787
11.56	0.28620412
11.58	0.5737826
11.6	0.46532526
11.62	-0.057874801
11.64	-0.53205968
11.66	-0.48368425
11.68	0.059696129
11.7	0.58119548
11.72	0.59881271
11.74	0.14014037
11.76	-0.31989112
11.78	-0.3566425
11.8	0.011293696
11.82	0.41179716
11.84	0.53778878
11.86	0.43165585
11.88	0.37223774
11.9	0.53643497
11.92	0.80924044
11.94	0.92013732
11.96	0.73890346
11.98	0.42026976
12	0.25507369
12.02	0.37848285
12.04	0.62490341
12.06	0.68014707
12.08	0.39210682
12.1	-0.066441979
12.12	-0.35893773
12.14	-0.32224214
12.16	-0.13506075
12.18	-0.12777491
12.2	-0.41821375
12.22	-0.75948825
12.24	-0.77755697
12.26	-0.36131652
12.28	0.20518752
12.3	0.51219989
12.32	0.41725696
12.34	0.16187854
12.36	0.11001244
12.38	0.38899718
12.4	0.78235776
12.42	0.94548358
12.44	0.71185999
12.46	0.21833085
12.48	-0.22196467
12.5	-0.36433291
12.52	-0.20671234
12.54	0.018845828
12.56	0.029908113
12.58	-0.27052709
12.6	-0.69228672
12.62	-0.90506695
12.64	-0.73725236
12.66	-0.35156633
12.68	-0.099934957
12.7	-0.17561424
12.72	-0.41640381
12.74	-0.47810042
12.76	-0.20140453
12.78	0.22525252
12.8	0.48210875
12.82	0.46375447
12.84	0.36566372
12.86	0.43138253
12.88	0.66880979
12.9	0.85800799
12.92	0.81387545
12.94	0.57840682
12.96	0.33503104
12.98	0.18920711
13	0.10023934
13.02	0.022153347
13.04	0.027400913
13.06	0.21558818
13.08	0.51008259
13.1	0.62712593
13.12	0.32005264
13.14	-0.33624672
13.16	-0.94171377
13.18	-1.0894891
13.2	-0.70896136
13.22	-0.10726985
13.24	0.31641085
13.26	0.40215607
13.28	0.30910153
13.3	0.30503311
13.32	0.48947382
13.34	0.70845713
13.36	0.72456524
13.38	0.4702324
13.4	0.13736258
13.42	0.005034897
13.44	0.15732668
13.46	0.37004784
13.48	0.30634453
13.5	-0.14231895
13.52	-0.70689606
13.54	-0.95769457
13.56	-0.69535339
13.58	-0.13091538
13.6	0.32403979
13.62	0.43511296
13.64	0.30544947
13.66	0.18634747
13.68	0.18480622
13.7	0.1935613
13.72	0.080136878
13.74	-0.12598358
13.76	-0.26993203
13.78	-0.25751442
13.8	-0.14543072
13.82	-0.042174545
13.84	0.020425223
13.86	0.066408898
13.88	0.055209379
13.9	-0.13274544
13.92	-0.53651375
13.94	-0.97127928
13.96	-1.1206229
13.98	-0.81902491
14	-0.23569934
14.02	0.24610422
14.04	0.33942142
14.06	0.052283152
14.08	-0.37971522
14.1	-0.70133863
14.12	-0.77216688
14.14	-0.56941306
14.16	-0.15826728
14.18	0.30403042
14.2	0.59154068
14.22	0.52758665
14.24	0.12814429
14.26	-0.37906815
14.28	-0.70215469
14.3	-0.67054354
14.32	-0.30755499
14.34	0.2213021
14.36	0.68881916
14.38	0.86903984
14.4	0.62633925
14.42	0.034528095
14.44	-0.59463206
14.46	-0.88647168
14.48	-0.68897084
14.5	-0.20295948
14.52	0.19516344
14.54	0.27429255
14.56	0.094495822
14.58	-0.13805242
14.6	-0.30113785
14.62	-0.41068203
14.64	-0.49570719
14.66	-0.5118054
14.68	-0.41452857
14.7	-0.2582032
14.72	-0.14329361
14.74	-0.072496063
14.76	0.054238496
14.78	0.25070673
14.8	0.3156436
14.82	0.009558452
14.84	-0.60583772
14.86	-1.0935711
14.88	-1.0137631
14.9	-0.38065162
14.92	0.32209828
14.94	0.61772256
14.96	0.47808312
14.98	0.2423124
15	0.1536223
15.02	0.10604338
15.04	-0.10206139
15.06	-0.37980345
15.08	-0.37657418
15.1	0.060898371
15.12	0.59057862
15.14	0.66803378
15.16	0.13223733
15.18	-0.60496885
15.2	-0.99516059
15.22	-0.89555873
15.24	-0.59562547
15.26	-0.37102362
15.28	-0.18380076
15.3	0.097864973
15.32	0.31824963
15.34	0.093010928
15.36	-0.67630865
15.38	-1.4825518
15.4	-1.5892507
15.42	-0.77047066
15.44	0.41145974
15.46	1.1296189
15.48	1.0537177
15.5	0.54197124
15.52	0.13990794
15.54	0.025435767
15.56	-0.006268691
15.58	-0.1380998
15.6	-0.28616609
15.62	-0.28378593
15.64	-0.16746059
15.66	-0.14416764
15.68	-0.29651536
15.7	-0.45195804
15.72	-0.41255343
15.74	-0.24160788
15.76	-0.21219379
15.78	-0.46140875
15.8	-0.78389133
15.82	-0.8329825
15.84	-0.4962115
15.86	-0.008734504
15.88	0.30433358
15.9	0.34026695
15.92	0.25414144
15.94	0.24050148
15.96	0.34206268
15.98	0.46007067
16	0.48511281
16.02	0.39093596
16.04	0.24857881
16.06	0.19609938
16.08	0.36102581
16.1	0.73299811
16.12	1.0965812
16.14	1.1706347
16.16	0.89600309
16.18	0.56476626
16.2	0.56792532
16.22	0.96491498
16.24	1.3577168
16.26	1.2713954
16.28	0.65924448
16.3	-0.036884054
16.32	-0.35372612
16.34	-0.27201265
16.36	-0.15625111
16.38	-0.27466646
16.4	-0.49478284
16.42	-0.5050254
16.44	-0.25087128
16.46	-0.023544569
16.48	-0.096300434
16.5	-0.37480525
16.52	-0.49916544
16.54	-0.26622811
16.56	0.14134926
16.58	0.37230966
16.6	0.28266785
16.62	0.035002947
16.64	-0.13825238
16.66	-0.18286507
